x,t2,t5,t100
0.1299999999999999,0.34911897274942183,0.37578335281625413,0.39456465131658436
0.14000000000000057,0.3484191019019847,0.37517728695582003,0.39402712705308846
0.15000000000000036,0.34766998958448947,0.3745277781264228,0.39345061793247005
0.16000000000000014,0.3468721781937097,0.37383513242210276,0.39283530073900325
0.16999999999999993,0.3460262425084794,0.3730996754154488,0.39218136395216724
0.17999999999999972,0.34513278873969194,0.372321751840915,0.3914890076485929
0.1900000000000004,0.3441924535359927,0.371501725260734,0.3907584433981033
0.20000000000000018,0.3432059029480416,0.3706399777139695,0.38998989415392354
0.20999999999999996,0.3421738313543067,0.36973690934926823,0.389183594137142
0.21999999999999975,0.34109696035142767,0.36879293804190166,0.3883397887155081
0.23000000000000043,0.33997603761224515,0.3678084989957047,0.38745873427665684
0.2400000000000002,0.3388118357146435,0.36678404433054135,0.3865406980958517
0.25,0.33760515094438376,0.36572004265594327,0.38558595819834485
0.2599999999999998,0.3363568020751322,0.36461697863158943,0.38459480321645517
0.27000000000000046,0.33506762912889393,0.3634753525153052,0.38356753224146856
0.28000000000000025,0.333738492120058,0.36229567969927706,0.38250445467046923
0.29000000000000004,0.3323702697862458,0.3610784902351907,0.3814058900482124
0.2999999999999998,0.3309638583091267,0.3598243283490098,0.3802721679041568
0.3100000000000005,0.3295201700283256,0.3585337519461266,0.3791036275847709
0.3200000000000003,0.3280401321514967,0.35720733210761735,0.3779006180812389
0.33000000000000007,0.3265246854635755,0.35584565257834594,0.3766634978526871
0.33999999999999986,0.32497478303815797,0.35444930924766377,0.37539263464506123
0.35000000000000053,0.32339138895386577,0.3530189096234538,0.37408840530578347
0.3600000000000003,0.32177547701847936,0.35155507230027305,0.37275119559432246
0.3700000000000001,0.32012802950351543,0.3500584264223418,0.3713813999888117
0.3799999999999999,0.3184500358918309,0.3485296111421332,0.36997942148885476
0.39000000000000057,0.31674249164071955,0.346969275075307,0.36854567141465666
0.40000000000000036,0.3150063969628572,0.3453780757527333,0.3670805692026256
0.41000000000000014,0.3132427556273266,0.3437566790703392,0.3655845421975865
0.41999999999999993,0.31145257378283425,0.34210575873751153,0.36405802544175586
0.4299999999999997,0.3096368588050992,0.3404259957247739,0.36250146146062395
0.4400000000000004,0.3077966181702652,0.3387180777114501,0.3609153000458949
0.4500000000000002,0.30593285835605405,0.336982698534014,0.3592999980356359
0.45999999999999996,0.30404658377224314,0.33522055763581066,0.35765601909178735
0.46999999999999975,0.30213879572191715,0.33343235951882694,0.3559838334751889
0.4800000000000004,0.3002104913948059,0.3316188131981662,0.3542839178182751
0.4900000000000002,0.298262662893887,0.32978063165987553,0.35255675489559785
0.5,0.2962962962962963,0.32791853132274656,0.35080283339233037
0.5099999999999998,0.2943123707494604,0.32603323150470553,0.34902264767091123
0.5200000000000005,0.29231185760323003,0.32412545389437963,0.34721669753598694
0.5300000000000002,0.2902957195786708,0.32219592202841335,0.34538548799780944
0.54,0.28826490997403587,0.3202453607750856,0.3435295290342472
0.5499999999999998,0.28622037190833305,0.31827449582476053,0.3416493353515708
0.5600000000000005,0.284163037602771,0.31628405318768155,0.3397454261441679
0.5700000000000003,0.28209382770026437,0.314274758699598,0.33781832485334956
0.5800000000000001,0.28001365062305955,0.3122473375356885,0.33586855892540196
0.5899999999999999,0.27792340196844784,0.31020251373322844,0.3338966595690452
0.6000000000000005,0.2758239639424234,0.30814100972341973,0.3319031615124533
0.6100000000000003,0.27371620483105463,0.30606354587278295,0.3298886027599938
0.6200000000000001,0.27160097850924514,0.3039708400344823,0.3278535243488395
0.6299999999999999,0.26947912398647533,0.30186360710993926,0.3257984701056106
0.6400000000000006,0.2673514649890402,0.29974255862105775,0.3237239864031982
0.6500000000000004,0.265218809578219,0.297608402293367,0.3216306219179227
0.6600000000000001,0.26308194980374733,0.2954618416503583,0.31951892738717613
0.6699999999999999,0.26094166139190156,0.2933035756192756,0.3173894553677009
0.6799999999999997,0.25879870346744127,0.291134298148589,0.3152427599946503
0.6900000000000004,0.2566538183086075,0.2889546978373621,0.3130793967415782
0.7000000000000002,0.25450773113432845,0.28676545757669786,0.31089992218150286
0.71,0.2523611499227338,0.2845672542034257,0.30870489374918564
0.7199999999999998,0.25021476526005415,0.2823607581661714,0.3064948695047667
0.7300000000000004,0.248069250218938,0.28014663320392713,0.30427040789889603
0.7400000000000002,0.24592526026519784,0.27792553603721765,0.3020320675394964
0.75,0.24378343319197043,0.2756981160719367,0.2997804069602891
0.7599999999999998,0.24164438908026076,0.27346501511591015,0.29751598439121896
0.7700000000000005,0.23950873028481928,0.27122686710821553,0.2952393575309035
0.7800000000000002,0.2373770414442991,0.2689842978612754,0.29295108332123554
0.79,0.2352498895146223,0.2667379248157141,0.2906517177242593
0.7999999999999998,0.23312782382449382,0.2644883568079575,0.2883418155014462
0.8100000000000005,0.2310113761519897,0.2622361938505299,0.2860219299954831
0.8200000000000003,0.2289010608211591,0.2599820269249893,0.2836926129146933
0.8300000000000001,0.22679737481757808,0.25772643778742116,0.2813544141201972
0.8399999999999999,0.22470079792180928,0.2554699987864009,0.27900788141592675
0.8500000000000005,0.22261179285972663,0.2532132726933114,0.2766535603415969
0.8600000000000003,0.22053080546868564,0.2509568125448952,0.27429199396873793
0.8700000000000001,0.21845826487852554,0.24870116149789917,0.2719237226998873
0.8799999999999999,0.21639458370642042,0.2464468526956631,0.26954928407103923
0.8900000000000006,0.2143401582646054,0.24419440914648533,0.26716921255744325
0.9000000000000004,0.2122953687800333,0.24194434361358977,0.2647840393828433
0.9100000000000001,0.21026057962503222,0.23969715851650344,0.2623942923322402
0.9199999999999999,0.20823613955806886,0.23745334584364974,0.26000049556826493
0.9299999999999997,0.20622238197373866,0.23521338707594436,0.2576031694512376
0.9400000000000004,0.20421962516113334,0.232977753121178,0.2552028303629909
0.9500000000000002,0.20222817256976713,0.23074690425895877,0.2527999905345293
0.96,0.20024831308226193,0.2285212900959772,0.2503951578775898
0.9699999999999998,0.19828032129303041,0.22630134953135592,0.24798883582017506
0.9800000000000004,0.19632445779221644,0.22408751073183128,0.245581523146114
0.9900000000000002,0.1943809694541841,0.22188019111651625,0.24317371383871295
1,0.19245008972987526,0.2196797973509806,0.24076589692854597
1.0099999999999998,0.19053203894238688,0.21748672535038854,0.23835855634544015
1.0200000000000005,0.1886270245851424,0.2153013602914221,0.2359521707746984
1.0300000000000002,0.18673524162206837,0.2131240766327214,0.2335472135176065
1.04,0.1848568727892067,0.21095523814356257,0.23114415235625915
1.0499999999999998,0.18299208889723115,0.2087951979405033,0.22874344942274613
1.0600000000000005,0.18114104913435633,0.2066442985317108,0.2263455610727266
1.0700000000000003,0.1793039013691601,0.20450287186869806,0.22395093776342367
1.08,0.17748078245286364,0.20237123940518328,0.22156002393605925
1.0899999999999999,0.17567181852064337,0.20024971216279566,0.21917325790275702
1.1000000000000005,0.1738771252915724,0.19813859080334614,0.21679107173792558
1.1100000000000003,0.17209680836681548,0.19603816570738328,0.21441389117414086
1.12,0.17033096352572397,0.1939487170587557,0.21204213550253367
1.13,0.1685796770195051,0.19187051493490645,0.20967621747769527
1.1400000000000006,0.16684302586215952,0.1898038194026231,0.20731654322710064
1.1500000000000004,0.16512107811840562,0.18774888061897183,0.2049635121650533
1.1600000000000001,0.16341389318832772,0.18570593893714574,0.20261751691114518
1.17,0.161721522088512,0.18367522501696154,0.20027894321323012
1.1799999999999997,0.16004400772944802,0.18165695993974215,0.19794816987489852
1.1900000000000004,0.1583813851889963,0.17965135532732374,0.1956255686874416
1.2000000000000002,0.15673368198174187,0.1776586134649355,0.1933115043662913
1.21,0.15510091832406733,0.17567892742769578,0.19100633449191312
1.2199999999999998,0.15348310739480273,0.1737124812104834,0.18871040945513612
1.2300000000000004,0.15188025559131862,0.17175944986093866,0.18642407240689007
1.2400000000000002,0.15029236278095084,0.1698199996153575,0.18414765921232631
1.25,0.14871942254765408,0.16789428803724624,0.18188149840928838
1.2599999999999998,0.14716142243380162,0.1659824641583114,0.17962591117110288
1.2700000000000005,0.14561834417705746,0.16408466862166146,0.17738121127365172
1.2800000000000002,0.14409016394226223,0.1622010338270048,0.1751477050666905
1.29,0.1425768525482836,0.16033168407763254,0.17292569144936773
1.2999999999999998,0.14107837568979775,0.15847673572898252,0.17071546184990558
1.3100000000000005,0.13959469415397405,0.15663629733858458,0.16851730020939396
1.3200000000000003,0.13812576403204946,0.1548104698171939,0.1663314829696509
1.33,0.13667153692578435,0.15299934658092307,0.16415827906509592
1.3399999999999999,0.1352319601488051,0.15120301370419503,0.16199794991858807
1.3500000000000005,0.13380697692284219,0.1494215500733375,0.15985074944116978
1.3600000000000003,0.13239652656888531,0.147655027540652,0.15771692403566254
1.37,0.13100054469327777,0.14590351107879046,0.15559671260405236
1.38,0.12961896336878603,0.14416705893528606,0.15349034655860772
1.3900000000000006,0.12825171131068164,0.14244572278708176,0.15139804983666513
1.4000000000000004,0.1268987140478803,0.1407395478949145,0.1493200389190194
1.4100000000000001,0.12555989408918622,0.139048573257412,0.14725652285185026
1.42,0.12423517108469903,0.13737283176476958,0.14520770327212174
1.4299999999999997,0.12292446198243898,0.13571235035187892,0.14317377443638152
1.4400000000000004,0.12162768118025487,0.13406715015078383,0.14115492325289253
1.4500000000000002,0.12034474067308042,0.13243724664234882,0.13915132931702423
1.46,0.11907555019560825,0.13082264980702588,0.13716316494982886
1.4699999999999998,0.11782001736045432,0.12922336427461653,0.13519059523973245
1.4800000000000004,0.11657804779188718,0.12763938947292527,0.13323377808726203
1.4900000000000002,0.11534954525520026,0.126070719775213,0.13129286425273481
1.5,0.11413441178180375,0.12451734464635514,0.12936799740683036
1.5099999999999998,0.11293254779012055,0.12297924878762499,0.12745931418397052
1.5200000000000005,0.11174385220236467,0.12145641228001783,0.12556694423842624
1.5300000000000002,0.1105682225572886,0.1199488107260439,0.12369101030307358
1.54,0.10940555511898134,0.11845641538991696,0.12183162825071693
1.5499999999999998,0.10825574498180388,0.11697919333607541,0.11998890715790124
1.5600000000000005,0.10711868617154711,0.11551710756597323,0.11816294937113135
1.5700000000000003,0.10599427174289834,0.11407011715308521,0.11635385057541749
1.58,0.10488239387330099,0.11263817737607228,0.1145616998650638
1.5899999999999999,0.10378294395329654,0.11122123985006084,0.11278657981662152
1.6000000000000005,0.10269581267343128,0.10981925265599086,0.11102856656392115
1.6100000000000003,0.10162089010781684,0.10843216046799314,0.10928772987510516
1.62,0.100558065794426,0.1070599046787578,0.10756413323157536
1.63,0.09950722881221231,0.10570242352286409,0.105857833908777
1.6400000000000006,0.09846826785513497,0.10435965219804011,0.10416888305873477
1.6500000000000004,0.09744107130317355,0.10303152298432806,0.10249732579426123
1.6600000000000001,0.09642552729041391,0.10171796536113148,0.10084320127475406
1.67,0.09542152377028838,0.10041890612212737,0.09920654279350362
1.6799999999999997,0.0944289485780498,0.09913426948802488,0.09758737786642831
1.6900000000000004,0.09344768949055865,0.09786397721715961,0.0959857283221583
1.7000000000000002,0.09247763428346309,0.09660794871391179,0.09440161039338843
1.71,0.091518670785847,0.09536610113494094,0.09283503480941904
1.7199999999999998,0.09057068693242384,0.09413834949323356,0.09128600688980947
1.7300000000000004,0.08963357081335045,0.09292460675995987,0.0897545266390634
1.7400000000000002,0.08870721072173376,0.09172478396414051,0.08824058884227118
1.75,0.0877914951989026,0.09053879029012454,0.08674418316163043
1.7599999999999998,0.08688631307751589,0.0893665331728845,0.08526529423377174
1.7700000000000005,0.0859915535225758,0.08820791839113398,0.08380390176781341
1.7800000000000002,0.08510710607041437,0.0870628501582768,0.08235998064407211
1.79,0.08423286066571918,0.08593123121119715,0.08093350101335546
1.7999999999999998,0.08336870769666396,0.08481296289690377,0.0795244283967665
1.8100000000000005,0.08251453802820731,0.08370794525704163,0.07813272378594796
1.8200000000000003,0.08167024303362212,0.08261607711028623,0.07675834374369767
1.83,0.08083571462431509,0.08153725613263645,0.07540124050488457
1.8399999999999999,0.0800108452779974,0.08047137893562584,0.07406136207760054
1.8500000000000005,0.0791955280652627,0.07941834114247036,0.07273865234447964
1.8600000000000003,0.07838965667463042,0.07837803746217381,0.07143305116412141
1.87,0.07759312543610723,0.0773503617616119,0.07014449447255199
1.88,0.07680582934332211,0.07633520713561914,0.06887291438466348
1.8900000000000006,0.0760276640742862,0.07533246597510078,0.06761823929556786
1.9000000000000004,0.07525852601082869,0.07434203003319617,0.0663803939818074
1.9100000000000001,0.07449831225675664,0.07336379048951658,0.06515929970236073
1.92,0.07374692065478901,0.07239763801248653,0.0639548742993896
1.9300000000000006,0.07300424980230978,0.0714434628198134,0.06276703229866892
1.9400000000000004,0.07227019906598613,0.07050115473711423,0.06159568500964673
1.9500000000000002,0.07154466859529544,0.06957060325472633,0.06044074062507921
1.96,0.07082755933500429,0.06865169758273232,0.05930210432019129
1.9699999999999998,0.07011877303664071,0.06774432670422653,0.058179678351311104
1.9800000000000004,0.06941821226899944,0.06684837942685411,0.05707336215393006
1.9900000000000002,0.0687257804277205,0.06596374443265114,0.05598305244014126
2,0.06804138174397716,0.06509031032621647,0.05490864329540969
2.01,0.06736492129231159,0.06422796568124575,0.05385002627463083
2.0199999999999996,0.06669630499765261,0.06337659908545762,0.05280709049743412
2.0299999999999994,0.06603543964155097,0.06253609918394355,0.05177972274268977
2.040000000000001,0.06538223286766388,0.06170635472097058,0.05076780754217909
2.0500000000000007,0.06473659318652349,0.06088725458027016,0.049771227273390416
2.0600000000000005,0.06409842997961719,0.06007868782384087,0.04878986225140148
2.0700000000000003,0.06346765350281339,0.05928054372929868,0.047823590819815825
2.08,0.0628441748891594,0.058492711825804115,0.046872289440716385
2.09,0.06222790615108095,0.05771508192859708,0.04593583278360523
2.0999999999999996,0.06161876018200973,0.05694754417217058,0.045014093813297344
2.1099999999999994,0.06101665075746612,0.056189989042113225,0.04410694387673933
2.120000000000001,0.0604214925356218,0.055442307405651085,0.043214252788724185
2.130000000000001,0.05983320105736756,0.05470439054091962,0.04233588891647627
2.1400000000000006,0.05925169274590852,0.05397613016499414,0.04147171926307887
2.1500000000000004,0.05867688490591172,0.05325741846071027,0.040621609549723145
2.16,0.05810869572222622,0.052548148102302884,0.039785424296753545
2.17,0.05754704425819825,0.051848212279892794,0.038963026903489455
2.1799999999999997,0.056991850453600904,0.051157504722850404,0.038154279726802756
2.1899999999999995,0.05644303512219897,0.050475919722064506,0.03735904415843287
2.1999999999999993,0.055900519948967324,0.049803352151145154,0.03657718070102209
2.210000000000001,0.05536422748698148,0.04913969748658763,0.03580854904285477
2.2200000000000006,0.05483408115399813,0.04848485182692665,0.035053008131287006
2.2300000000000004,0.054310005228741756,0.04783871191090549,0.03431041624485109
2.24,0.053791924846914925,0.047201175134690125,0.03358063106402529
2.25,0.05327976599694711,0.04657213956815204,0.03286350974065622
2.26,0.052773455515497364,0.045951503970247894,0.03215890896602488
2.2699999999999996,0.05227292108272544,0.04533916780351999,0.03146668503754741
2.2799999999999994,0.05177809121734524,0.04473503124774461,0.03078669392410393
2.290000000000001,0.05128889527147403,0.04413899521275135,0.03011879132998833
2.3000000000000007,0.05080526342529083,0.043550961350439954,0.029462832757475337
2.3100000000000005,0.05032712668151473,0.04297083206601609,0.02881867356799867
2.3200000000000003,0.04985441685971738,0.042398510528472516,0.028186169041940105
2.33,0.04938706659047899,0.041833900680336704,0.027565174437025466
2.34,0.048925009309400073,0.04127690724670896,0.026955545045327822
2.3499999999999996,0.04846817925097859,0.040727435743612574,0.026357136248877595
2.3599999999999994,0.04801651144236318,0.040185392485678574,0.02576980357388101
2.370000000000001,0.04756994169699156,0.03965068459318588,0.025193402743548733
2.380000000000001,0.04712840660812406,0.039123219998479015,0.024627789729538236
2.3900000000000006,0.04669184354227992,0.03860290745178221,0.024072820802012687
2.4000000000000004,0.046260190632586205,0.03808965652643197,0.02352835257832256
2.41,0.04583338677204651,0.037583377623546695,0.02299424207031469
2.42,0.04541137160673746,0.03708398197615319,0.022470346730275412
2.4299999999999997,0.04499408552894045,0.0365913816527884,0.021956524495515047
2.4399999999999995,0.04458146967021562,0.03610548956059565,0.02145263383160177
2.4499999999999993,0.04417346589442484,0.0356262194479327,0.020958533774253586
2.460000000000001,0.043770016790710214,0.035153485906509574,0.020474083969897625
2.4700000000000006,0.0433710656664344,0.03468720437307385,0.019999144714907675
2.4800000000000004,0.042976556540087855,0.03422729113065873,0.01953357699352921
2.49,0.04258643413416994,0.03377366330941241,0.019077242514505093
2.5,0.04220064386804797,0.033326238887022824,0.018630003746412823
2.51,0.0418191318508,0.032884936688754675,0.01819172395172631
2.5199999999999996,0.04144184487404597,0.0324496763871131,0.017762267219615234
2.5299999999999994,0.04106873040477176,0.03202037850114945,0.01734149849749585
2.540000000000001,0.040699736578150694,0.031596964395423026,0.016929283621347074
2.5500000000000007,0.04033481219036674,0.031179356278633694,0.016525489344807232
2.5600000000000005,0.039973906691442684,0.030767477201937614,0.01612998336706536
2.5700000000000003,0.039616970178078005,0.03036125105696119,0.015742634359563964
2.58,0.039263953386499496,0.029960602573524796,0.01536331199152837
2.59,0.03891480768532789,0.029565457317089545,0.014991886954339152
2.5999999999999996,0.038569485068463825,0.029175741685939314,0.014628230984764441
2.6099999999999994,0.038227938147996514,0.028791382908109685,0.014272216887069047
2.620000000000001,0.03789012014713716,0.02841230903807555,0.013923718554017674
2.630000000000001,0.03755598489318094,0.028038448953209023,0.013582610986790282
2.6400000000000006,0.03722548681049869,0.027669732350017268,0.013248770313826487
2.6500000000000004,0.03689858091356219,0.027306089740172665,0.0129220738086184
2.66,0.03657522280000417,0.026947452446344243,0.012602399906469287
2.67,0.03625536864371581,0.02659375259784077,0.012289628220237141
2.6799999999999997,0.03593897518798334,0.02624492312607541,0.011983639555081547
2.6899999999999995,0.03562599973866583,0.02590089775986086,0.011684315922233068
2.700000000000001,0.03531640015741583,0.025561611020544522,0.011391540551803933
2.710000000000001,0.03501013485494484,0.02522699821699241,0.011105197904659485
2.7200000000000006,0.03470716278433421,0.024896995440429733,0.010825173683369119
2.7300000000000004,0.03440744343439404,0.02457153955914753,0.010551354842256761
2.74,0.034110936823070814,0.024250568213082378,0.010283629596569867
2.75,0.03381760349090481,0.023934019808277387,0.010021887430786447
2.76,0.033527404494539004,0.023621833511231805,0.00976601910607973
2.7699999999999996,0.033240301400279865,0.023313949243146535,0.009515916666959993
2.7799999999999994,0.032956256277711676,0.023010307674072576,0.00927147344711297
2.790000000000001,0.03267523169336457,0.022710850216968947,0.009032584074454422
2.8000000000000007,0.0323971907044379,0.02241551902167723,0.008799144475420505
2.8100000000000005,0.032122096852578594,0.02212425696881787,0.008571051878512885
2.8200000000000003,0.031849914157716444,0.021837007663615658,0.008348204817118593
2.83,0.03158060711195575,0.021553715429659382,0.008130503131623524
2.84,0.031314140673524754,0.02127432530260164,0.007917847970838929
2.8499999999999996,0.03105048026078277,0.020998783023804105,0.007710141792759993
2.8599999999999994,0.030789591746285563,0.02072703503393373,0.007507288364675558
2.870000000000001,0.030531441450909517,0.020459028466514706,0.007309192762647804
2.880000000000001,0.03027599613803487,0.020194711141441384,0.007115761370380868
2.8900000000000006,0.03002322300778775,0.019934031558456293,0.006926901877496551
2.9000000000000004,0.029773089691342146,0.01967693889059851,0.006742523277236167
2.91,0.029525564245281164,0.019423382977626077,0.006562535863606426
2.92,0.029280615146018162,0.01917331431941713,0.00638685122798762
2.9299999999999997,0.029038211284277533,0.018926684069353307,0.006215382255222023
2.9399999999999995,0.028798321959635526,0.018683444027689722,0.006048043119200319
2.950000000000001,0.028560916875120676,0.01844354663491485,0.005884749277963539
2.960000000000001,0.02832596613187438,0.01820694496510427,0.005725417468338023
2.9700000000000006,0.02809344022387078,0.017973592719270952,0.005569965700120169
2.9800000000000004,0.02786331003269664,0.017743444218716327,0.005418313249828394
2.99,0.027635546822390673,0.017516454398384528,0.005270380654038703
3,0.027410122234342152,0.017292578800222967,0.005126089702320256
3.01,0.02718700828224879,0.0170717735665523,0.004985363429787437
3.0199999999999996,0.026966177347133576,0.016853995433448312,0.004848126109284152
3.0299999999999994,0.026747602172420372,0.0166392017241384,0.004714303243216229
3.040000000000001,0.02653125585906796,0.016427350342415138,0.004583821555047306
3.0500000000000007,0.0263171118607625,0.01621839976606947,0.004456608980473661
3.0600000000000005,0.026105143979167574,0.016012309040345334,0.004332594658292481
